backend,category,frozen_at_this_iter,iter,model,op,skipped,speedup_vs_torch,stop_score,tok_cached_input,tok_fresh_input,tok_output,tok_reasoning,tokens_this_iter,verify_clean
cutile,Matrix Mult./Attn,False,3,claude-opus-4-7,streamk_matmul,False,,0.04329810332479555,0,59055,42163,0,101218,False
triton,Matrix Mult./Attn,False,4,claude-opus-4-7,streamk_matmul,False,,0.2799417759220981,0,60298,52753,0,113051,False
cutile,Matrix Mult./Attn,False,4,claude-opus-4-7,streamk_matmul,False,,0.5131117417371229,0,60298,52753,0,113051,False
triton,Matrix Mult./Attn,False,5,claude-opus-4-7,streamk_matmul,False,0.3911388887835435,0.1980195258854903,0,59752,22704,0,82456,True
cutile,Matrix Mult./Attn,False,5,claude-opus-4-7,streamk_matmul,False,,0.513679180691617,0,59752,22704,0,82456,False
triton,Matrix Mult./Attn,False,6,claude-opus-4-7,streamk_matmul,False,0.6612432953717937,0.33707859618888314,0,59864,49474,0,109338,True
cutile,Matrix Mult./Attn,False,6,claude-opus-4-7,streamk_matmul,False,,0.5133417288225521,0,59864,49474,0,109338,False
triton,Matrix Mult./Attn,False,7,claude-opus-4-7,streamk_matmul,False,,0.47841906601657036,0,59668,12684,0,72352,False
cutile,Matrix Mult./Attn,False,7,claude-opus-4-7,streamk_matmul,False,,0.5150235816298792,0,59668,12684,0,72352,False
triton,Matrix Mult./Attn,False,8,claude-opus-4-7,streamk_matmul,False,0.757228412248733,0.38702461498729906,0,61961,16689,0,78650,True
cutile,Matrix Mult./Attn,False,8,claude-opus-4-7,streamk_matmul,False,,0.5153175797275487,0,61961,16689,0,78650,False
triton,Matrix Mult./Attn,False,9,claude-opus-4-7,streamk_matmul,False,,0.0,0,60505,9967,0,70472,False
cutile,Matrix Mult./Attn,False,9,claude-opus-4-7,streamk_matmul,False,,0.0,0,60505,9967,0,70472,False
triton,Matrix Mult./Attn,False,0,gpt-5.5,streamk_matmul,False,,0.0,0,33301,16302,13771,63374,False
cutile,Matrix Mult./Attn,False,0,gpt-5.5,streamk_matmul,False,,0.0,0,33301,16302,13771,63374,False
triton,Matrix Mult./Attn,False,1,gpt-5.5,streamk_matmul,False,,0.13274771795638324,0,37085,9305,7250,53640,False
cutile,Matrix Mult./Attn,False,1,gpt-5.5,streamk_matmul,False,,0.337090140473759,0,37085,9305,7250,53640,False
triton,Matrix Mult./Attn,False,2,gpt-5.5,streamk_matmul,False,0.5777845064978931,0.2960020502721032,0,36555,12398,10876,59829,True
cutile,Matrix Mult./Attn,False,2,gpt-5.5,streamk_matmul,False,,0.0,0,36555,12398,10876,59829,False
triton,Matrix Mult./Attn,False,3,gpt-5.5,streamk_matmul,False,,0.2700803936102666,0,36262,11644,10088,57994,False
cutile,Matrix Mult./Attn,False,3,gpt-5.5,streamk_matmul,False,,0.33684800191506153,0,36262,11644,10088,57994,False
triton,Matrix Mult./Attn,False,4,gpt-5.5,streamk_matmul,False,0.6717516962621107,0.33324587763582386,0,37242,14176,12662,64080,True
cutile,Matrix Mult./Attn,False,4,gpt-5.5,streamk_matmul,False,,0.0,0,37242,14176,12662,64080,False
triton,Matrix Mult./Attn,False,5,gpt-5.5,streamk_matmul,False,,0.31858933964802727,0,36430,15230,13636,65296,False
cutile,Matrix Mult./Attn,False,5,gpt-5.5,streamk_matmul,False,,0.3386602410086692,0,36430,15230,13636,65296,False
triton,Matrix Mult./Attn,False,6,gpt-5.5,streamk_matmul,False,0.6857173840720159,0.3378824364606822,0,37523,10135,8569,56227,True
cutile,Matrix Mult./Attn,False,6,gpt-5.5,streamk_matmul,False,,0.0,0,37523,10135,8569,56227,False
triton,Matrix Mult./Attn,False,7,gpt-5.5,streamk_matmul,False,,0.4882378724440827,0,36705,10773,8804,56282,False
cutile,Matrix Mult./Attn,False,7,gpt-5.5,streamk_matmul,False,,0.33698262057391065,0,36705,10773,8804,56282,False
triton,Matrix Mult./Attn,False,8,gpt-5.5,streamk_matmul,False,0.683129922651953,0.3369019282873201,0,38146,16880,14502,69528,True
cutile,Matrix Mult./Attn,False,8,gpt-5.5,streamk_matmul,False,,0.0,0,38146,16880,14502,69528,False
triton,Matrix Mult./Attn,False,9,gpt-5.5,streamk_matmul,False,0.6917753866310987,0.3379365612023584,0,38828,16840,14683,70351,True
cutile,Matrix Mult./Attn,False,9,gpt-5.5,streamk_matmul,False,,0.33903107231930696,0,38828,16840,14683,70351,False
triton,Point-wise,True,0,claude-opus-4-7,swiglu,False,1.9841799260751622,1.0,0,53293,1414,0,54707,True
cutile,Point-wise,False,0,claude-opus-4-7,swiglu,False,,0.0,0,53293,1414,0,54707,False
triton,Point-wise,False,1,claude-opus-4-7,swiglu,True,,0.0,0,26568,831,0,27399,False
cutile,Point-wise,False,1,claude-opus-4-7,swiglu,False,0.7562646907400858,0.5923280494751312,0,26568,831,0,27399,True
triton,Point-wise,False,2,claude-opus-4-7,swiglu,True,,0.0,0,26110,1649,0,27759,False
cutile,Point-wise,False,2,claude-opus-4-7,swiglu,False,,0.0,0,26110,1649,0,27759,False
triton,Point-wise,False,3,claude-opus-4-7,swiglu,True,,0.0,0,27385,817,0,28202,False
cutile,Point-wise,False,3,claude-opus-4-7,swiglu,False,0.6167211732322488,0.5389616150266533,0,27385,817,0,28202,True
triton,Point-wise,False,4,claude-opus-4-7,swiglu,True,,0.0,0,26944,1244,0,28188,False
cutile,Point-wise,False,4,claude-opus-4-7,swiglu,False,,0.0,0,26944,1244,0,28188,False
triton,Point-wise,False,5,claude-opus-4-7,swiglu,True,,0.0,0,27478,1145,0,28623,False
cutile,Point-wise,False,5,claude-opus-4-7,swiglu,False,1.2354073608880283,0.7499464495390273,0,27478,1145,0,28623,True
triton,Point-wise,False,6,claude-opus-4-7,swiglu,True,,0.0,0,26296,1419,0,27715,False
cutile,Point-wise,False,6,claude-opus-4-7,swiglu,False,,0.0,0,26296,1419,0,27715,False
triton,Point-wise,False,7,claude-opus-4-7,swiglu,True,,0.0,0,27571,1050,0,28621,False
cutile,Point-wise,False,7,claude-opus-4-7,swiglu,False,1.0712727670099498,0.6961308146745165,0,27571,1050,0,28621,True
triton,Point-wise,False,8,claude-opus-4-7,swiglu,True,,0.0,0,27130,1524,0,28654,False
cutile,Point-wise,False,8,claude-opus-4-7,swiglu,False,,0.0,0,27130,1524,0,28654,False
triton,Point-wise,False,9,claude-opus-4-7,swiglu,True,,0.0,0,27664,1101,0,28765,False
cutile,Point-wise,False,9,claude-opus-4-7,swiglu,False,1.2372525925831395,0.7499796142353791,0,27664,1101,0,28765,True
triton,Point-wise,True,0,gpt-5.5,swiglu,False,1.9908434506652692,0.9982927566293843,0,33136,4447,3619,41202,True
cutile,Point-wise,False,0,gpt-5.5,swiglu,False,,0.0,0,33136,4447,3619,41202,False
triton,Point-wise,False,1,gpt-5.5,swiglu,True,,0.0,0,16747,1456,1034,19237,False
cutile,Point-wise,False,1,gpt-5.5,swiglu,False,1.096428949762414,0.7070779181656409,0,16747,1456,1034,19237,True
triton,Point-wise,False,2,gpt-5.5,swiglu,True,,0.0,0,16517,14211,13649,44377,False
cutile,Point-wise,False,2,gpt-5.5,swiglu,False,,0.0,0,16517,14211,13649,44377,False
triton,Point-wise,False,3,gpt-5.5,swiglu,True,,0.0,0,17477,8361,7768,33606,False
cutile,Point-wise,True,3,gpt-5.5,swiglu,False,1.7048645775847315,0.9135703596331881,0,17477,8361,7768,33606,True
triton,Data Layout,False,0,claude-opus-4-7,top_k_selection,False,0.5057247694274476,0.0017934219297959734,0,53540,44956,0,98496,True
cutile,Data Layout,False,0,claude-opus-4-7,top_k_selection,False,,0.0,0,53540,44956,0,98496,False
triton,Data Layout,False,1,claude-opus-4-7,top_k_selection,False,0.30178623643050123,0.0010727211297421897,0,57012,17525,0,74537,True
cutile,Data Layout,False,1,claude-opus-4-7,top_k_selection,False,,0.0,0,57012,17525,0,74537,False
triton,Data Layout,False,2,claude-opus-4-7,top_k_selection,False,0.7581084560354855,0.00269433545735426,0,58313,25014,0,83327,True
cutile,Data Layout,False,2,claude-opus-4-7,top_k_selection,False,,0.0,0,58313,25014,0,83327,False
triton,Data Layout,False,3,claude-opus-4-7,top_k_selection,False,1.0650630907860776,0.0037804190218781388,0,57533,39757,0,97290,True
cutile,Data Layout,False,3,claude-opus-4-7,top_k_selection,False,,0.0,0,57533,39757,0,97290,False
triton,Data Layout,False,4,claude-opus-4-7,top_k_selection,False,0.41742088560049745,0.0014839739157733978,0,57421,73434,0,130855,True
cutile,Data Layout,False,4,claude-opus-4-7,top_k_selection,False,,0.0,0,57421,73434,0,130855,False
triton,Data Layout,False,5,claude-opus-4-7,top_k_selection,False,0.4193147267207123,0.0014878926628284302,0,58944,39728,0,98672,True
cutile,Data Layout,False,5,claude-opus-4-7,top_k_selection,False,,0.0,0,58944,39728,0,98672,False
triton,Data Layout,False,6,claude-opus-4-7,top_k_selection,False,1.069243501326887,0.0037958470046095456,0,58585,38202,0,96787,True
cutile,Data Layout,False,6,claude-opus-4-7,top_k_selection,False,,0.0,0,58585,38202,0,96787,False
triton,Data Layout,False,7,claude-opus-4-7,top_k_selection,False,1.0690043653324652,0.0037968077872988864,0,57536,36956,0,94492,True
cutile,Data Layout,False,7,claude-opus-4-7,top_k_selection,False,,0.0,0,57536,36956,0,94492,False
triton,Data Layout,False,8,claude-opus-4-7,top_k_selection,False,,0.0,0,57613,68033,0,125646,False
cutile,Data Layout,False,8,claude-opus-4-7,top_k_selection,False,,0.0,0,57613,68033,0,125646,False
triton,Data Layout,False,9,claude-opus-4-7,top_k_selection,False,,0.0,0,58623,21355,0,79978,False
cutile,Data Layout,False,9,claude-opus-4-7,top_k_selection,False,,0.0,0,58623,21355,0,79978,False
triton,Data Layout,False,0,gpt-5.5,top_k_selection,False,1.6608689652023774,0.006661686994708059,0,33344,17359,15888,66591,True
cutile,Data Layout,False,0,gpt-5.5,top_k_selection,False,,0.0,0,33344,17359,15888,66591,False
triton,Data Layout,False,1,gpt-5.5,top_k_selection,False,,0.0,0,35505,18527,16056,70088,False
cutile,Data Layout,False,1,gpt-5.5,top_k_selection,False,0.26784547126149283,0.001012492994304069,0,35505,18527,16056,70088,True
triton,Data Layout,False,2,gpt-5.5,top_k_selection,False,,0.0,0,37533,16490,13766,67789,False
cutile,Data Layout,False,2,gpt-5.5,top_k_selection,False,,0.0,0,37533,16490,13766,67789,False
triton,Data Layout,False,3,gpt-5.5,top_k_selection,False,3.312144562812906,0.013279295410438718,0,38661,11508,8286,58455,True
cutile,Data Layout,False,3,gpt-5.5,top_k_selection,False,,0.0,0,38661,11508,8286,58455,False
triton,Data Layout,False,4,gpt-5.5,top_k_selection,False,3.1089346044733857,0.011746843336400348,0,38457,19014,15285,72756,True
cutile,Data Layout,False,4,gpt-5.5,top_k_selection,False,0.2796611174018364,0.0010569561398933527,0,38457,19014,15285,72756,True
triton,Data Layout,False,5,gpt-5.5,top_k_selection,False,8.09626826695614,0.03287366420049321,0,39966,21540,17488,78994,True
cutile,Data Layout,False,5,gpt-5.5,top_k_selection,False,,0.0,0,39966,21540,17488,78994,False
triton,Data Layout,False,6,gpt-5.5,top_k_selection,False,6.942396477022516,0.02763695282691791,0,40065,19726,15039,74830,True
cutile,Data Layout,False,6,gpt-5.5,top_k_selection,False,0.28001080009763213,0.0010566651054684873,0,40065,19726,15039,74830,True
triton,Data Layout,False,7,gpt-5.5,top_k_selection,False,9.47954726567883,0.038467802722804624,0,43004,20470,14502,77976,True
cutile,Data Layout,False,7,gpt-5.5,top_k_selection,False,0.28010114789300344,0.0010576659579265297,0,43004,20470,14502,77976,True
triton,Data Layout,False,8,gpt-5.5,top_k_selection,False,4.273523850143812,0.01733077842406684,0,40873,18389,12856,72118,True
cutile,Data Layout,False,8,gpt-5.5,top_k_selection,False,0.9489877503183429,0.0038508018830236816,0,40873,18389,12856,72118,True
triton,Data Layout,False,9,gpt-5.5,top_k_selection,False,10.847350348589666,0.04318382511007848,0,43203,15707,11053,69963,True
cutile,Data Layout,False,9,gpt-5.5,top_k_selection,False,,0.0,0,43203,15707,11053,69963,False
triton,Point-wise,True,0,claude-opus-4-7,vector_add,False,1.0347738007272334,0.862613419233788,0,53029,1085,0,54114,True
cutile,Point-wise,False,0,claude-opus-4-7,vector_add,False,,0.0,0,53029,1085,0,54114,False
triton,Point-wise,False,1,claude-opus-4-7,vector_add,True,,0.0,0,26379,667,0,27046,False
cutile,Point-wise,True,1,claude-opus-4-7,vector_add,False,1.0270591234803146,0.8438452314088143,0,26379,667,0,27046,True
triton,Point-wise,True,0,gpt-5.5,vector_add,False,1.0390203572687107,0.8606449903148385,0,32971,4892,4248,42111,True
cutile,Point-wise,False,0,gpt-5.5,vector_add,False,,0.0,0,32971,4892,4248,42111,False
triton,Point-wise,False,1,gpt-5.5,vector_add,True,,0.0,0,16620,1784,1462,19866,False
cutile,Point-wise,True,1,gpt-5.5,vector_add,False,1.0397038680537474,0.848750758572554,0,16620,1784,1462,19866,True
triton,Point-wise,False,0,claude-opus-4-7,weight_dequant,False,,0.0,0,53641,4793,0,58434,False
cutile,Point-wise,False,0,claude-opus-4-7,weight_dequant,False,,0.0,0,53641,4793,0,58434,False
triton,Point-wise,False,1,claude-opus-4-7,weight_dequant,False,,0.0,0,58491,5083,0,63574,False
cutile,Point-wise,False,1,claude-opus-4-7,weight_dequant,False,11.367110779724337,0.5455575830150776,0,58491,5083,0,63574,True
triton,Point-wise,False,2,claude-opus-4-7,weight_dequant,False,23.59565173383145,0.6789548774844905,0,57997,14466,0,72463,True
cutile,Point-wise,False,2,claude-opus-4-7,weight_dequant,False,2.371767215336117,0.09468007352162122,0,57997,14466,0,72463,True
triton,Point-wise,True,3,claude-opus-4-7,weight_dequant,False,28.18571350138287,0.8266504751957267,0,58215,4209,0,62424,True
cutile,Point-wise,False,3,claude-opus-4-7,weight_dequant,False,14.493802577980667,0.6107344645113417,0,58215,4209,0,62424,True
triton,Point-wise,False,4,claude-opus-4-7,weight_dequant,True,,0.0,0,26959,7373,0,34332,False
cutile,Point-wise,False,4,claude-opus-4-7,weight_dequant,False,23.768572320788323,0.7869362230633129,0,26959,7373,0,34332,True
triton,Point-wise,False,5,claude-opus-4-7,weight_dequant,True,,0.0,0,27157,2498,0,29655,False
cutile,Point-wise,True,5,claude-opus-4-7,weight_dequant,False,28.224215209678064,0.8944373515607161,0,27157,2498,0,29655,True
triton,Point-wise,True,0,gpt-5.5,weight_dequant,False,28.651268549712075,0.9296698783995367,0,33370,12029,10805,56204,True
cutile,Point-wise,False,0,gpt-5.5,weight_dequant,False,,0.0,0,33370,12029,10805,56204,False
triton,Point-wise,False,1,gpt-5.5,weight_dequant,True,,0.0,0,17180,4656,4048,25884,False
cutile,Point-wise,True,1,gpt-5.5,weight_dequant,False,27.431857345221232,0.8724104069786621,0,17180,4656,4048,25884,True
