operator,mode,dtype,params,baseline_present,descriptor_present,baseline_torch_ms,descriptor_torch_ms,baseline_triton_ms,descriptor_triton_ms,baseline_cutile_ms,descriptor_cutile_ms,baseline_speedup_triton,descriptor_speedup_triton,baseline_speedup_cutile,descriptor_speedup_cutile,torch_ms_delta_pct,triton_ms_delta_pct,cutile_ms_delta_pct,descriptor_vs_baseline_speedup
matrix_copy,default,fp32,N=3584,1,1,0.018,0.0179,0.018,0.049,0.0179,0.0178,1,0.37,1,1,-0.56,172.22,-0.56,0.367347
matrix_copy,default,fp32,N=3840,1,1,0.0201,0.0201,0.0201,0.0553,0.0201,0.0201,1,0.36,1,1,0.00,175.12,0.00,0.363472
matrix_copy,default,fp32,N=4096,1,1,0.0225,0.0225,0.0225,0.0619,0.0225,0.0225,1,0.36,1,1,0.00,175.11,0.00,0.363489
matrix_copy,default,fp32,N=4352,1,1,0.025,0.025,0.025,0.069,0.025,0.025,1,0.36,1,1,0.00,176.00,0.00,0.362319
matrix_copy,default,fp32,N=4608,1,1,0.0277,0.0277,0.0277,0.0767,0.0277,0.0277,1,0.36,1,1,0.00,176.90,0.00,0.361147
matrix_copy,default,fp32,N=4864,1,1,0.0306,0.0305,0.0305,0.0844,0.0305,0.0304,1,0.36,1,1,-0.33,176.72,-0.33,0.361374
matrix_copy,default,fp32,N=512,1,1,0.0021,0.0021,0.002,0.0045,0.002,0.002,1.02,0.46,1.02,1.01,0.00,125.00,0.00,0.444444
matrix_copy,default,fp32,N=5120,1,1,0.0334,0.0334,0.0334,0.0929,0.0334,0.0334,1,0.36,1,1,0.00,178.14,0.00,0.359526
matrix_copy,default,fp32,N=768,1,1,0.0024,0.0024,0.0023,0.0058,0.0024,0.0024,1.02,0.41,1.01,1.01,0.00,152.17,0.00,0.396552
matrix_copy,default,int8,N=1024,1,1,0.002,0.0022,0.0019,0.0078,0.002,0.002,1.03,0.28,0.98,1.07,10.00,310.53,0.00,0.24359
matrix_copy,default,int8,N=1280,1,1,0.0022,0.0022,0.0021,0.0093,0.0022,0.0022,1.05,0.24,0.99,1.01,0.00,342.86,0.00,0.225806
matrix_copy,default,int8,N=1536,1,1,0.0027,0.0026,0.0026,0.0124,0.0028,0.0026,1.04,0.21,0.99,0.99,-3.70,376.92,-7.14,0.209677
matrix_copy,default,int8,N=1792,1,1,0.0031,0.0029,0.003,0.0146,0.003,0.0029,1.04,0.2,1.01,1,-6.45,386.67,-3.33,0.205479
matrix_copy,default,int8,N=2048,1,1,0.0035,0.0037,0.0034,0.0174,0.0035,0.0034,1.06,0.21,1.01,1.08,5.71,411.76,-2.86,0.195402
matrix_copy,default,int8,N=2304,1,1,0.0041,0.0041,0.004,0.021,0.0041,0.0041,1.04,0.2,1.01,1.01,0.00,425.00,0.00,0.190476
matrix_copy,default,int8,N=256,1,1,0.0014,0.0014,0.0013,0.0036,0.0014,0.0014,1.04,0.38,1.01,1,0.00,176.92,0.00,0.361111
matrix_copy,default,int8,N=2560,1,1,0.0048,0.0048,0.0047,0.0246,0.0048,0.0047,1.03,0.19,1.01,1.01,0.00,423.40,-2.08,0.191057
matrix_copy,default,int8,N=2816,1,1,0.0055,0.0055,0.0053,0.0281,0.0054,0.0054,1.03,0.2,1.02,1.02,0.00,430.19,0.00,0.188612
matrix_copy,default,int8,N=3072,1,1,0.0064,0.0065,0.0062,0.0331,0.0063,0.0063,1.04,0.2,1.01,1.02,1.56,433.87,0.00,0.187311
matrix_copy,default,int8,N=3328,1,1,0.0074,0.0072,0.0072,0.038,0.0073,0.0072,1.03,0.19,1,1.01,-2.70,427.78,-1.37,0.189474
matrix_copy,default,int8,N=3584,1,1,0.0081,0.0082,0.0079,0.0431,0.0081,0.0081,1.03,0.19,1,1.01,1.23,445.57,0.00,0.183295
matrix_copy,default,int8,N=3840,1,1,0.0093,0.0093,0.0091,0.0489,0.0093,0.0093,1.02,0.19,1,1,0.00,437.36,0.00,0.186094
matrix_copy,default,int8,N=4096,1,1,0.0105,0.0106,0.0103,0.0552,0.0105,0.0106,1.02,0.19,1,1,0.95,435.92,0.95,0.186594
matrix_copy,default,int8,N=4352,1,1,0.0116,0.0116,0.0114,0.0614,0.0116,0.0116,1.01,0.19,1,1,0.00,438.60,0.00,0.185668
matrix_copy,default,int8,N=4608,1,1,0.0128,0.0129,0.0126,0.0682,0.0128,0.0129,1.02,0.19,1,1,0.78,441.27,0.78,0.184751
matrix_copy,default,int8,N=4864,1,1,0.0141,0.0142,0.0138,0.0752,0.014,0.0141,1.02,0.19,1.01,1,0.71,444.93,0.71,0.183511
matrix_copy,default,int8,N=512,1,1,0.0015,0.0016,0.0015,0.0041,0.0015,0.0015,1.04,0.38,1.02,1.01,6.67,173.33,0.00,0.365854
matrix_copy,default,int8,N=5120,1,1,0.0153,0.0155,0.0151,0.0829,0.0153,0.0154,1.01,0.19,1,1,1.31,449.01,0.65,0.182147
matrix_copy,default,int8,N=768,1,1,0.0017,0.0017,0.0017,0.0051,0.0017,0.0017,1.05,0.34,1.02,1.01,0.00,200.00,0.00,0.333333
matrix_copy,autotune,bf16,N=1024,1,1,0.0023,0.0024,0.0023,0.0057,0.0022,0.0023,0.99,0.42,1.04,1.04,4.35,147.83,4.55,0.403509
matrix_copy,autotune,bf16,N=1280,1,1,0.0027,0.0026,0.0026,0.0055,0.0025,0.0024,1.04,0.47,1.07,1.07,-3.70,111.54,-4.00,0.472727
matrix_copy,autotune,bf16,N=1536,1,1,0.0029,0.0031,0.0028,0.0063,0.0028,0.003,1.03,0.49,1.03,1.01,6.90,125.00,7.14,0.444444
matrix_copy,autotune,bf16,N=1792,1,1,0.0035,0.0035,0.003,0.0076,0.0034,0.0033,1.14,0.46,1.02,1.04,0.00,153.33,-2.94,0.394737
matrix_copy,autotune,bf16,N=2048,1,1,0.004,0.004,0.0036,0.0099,0.0035,0.0037,1.1,0.4,1.14,1.07,0.00,175.00,5.71,0.363636
matrix_copy,autotune,bf16,N=2304,1,1,0.0048,0.0047,0.0047,0.0102,0.0048,0.0044,1.02,0.46,1.01,1.07,-2.08,117.02,-8.33,0.460784
matrix_copy,autotune,bf16,N=256,1,1,0.0015,0.0015,0.0014,0.0037,0.0015,0.0015,1.03,0.4,1.02,1.01,0.00,164.29,0.00,0.378378
matrix_copy,autotune,bf16,N=2560,1,1,0.0056,0.006,0.0052,0.012,0.0056,0.0055,1.07,0.5,1,1.08,7.14,130.77,-1.79,0.433333
matrix_copy,autotune,bf16,N=2816,1,1,0.0072,0.0071,0.0066,0.0146,0.0066,0.0064,1.09,0.49,1.08,1.1,-1.39,121.21,-3.03,0.452055
matrix_copy,autotune,bf16,N=3072,1,1,0.0082,0.0082,0.0081,0.0165,0.0082,0.0082,1.01,0.5,1,1.01,0.00,103.70,0.00,0.490909
matrix_copy,autotune,bf16,N=3328,1,1,0.0094,0.0095,0.0088,0.018,0.0092,0.0091,1.07,0.53,1.03,1.05,1.06,104.55,-1.09,0.488889
matrix_copy,autotune,bf16,N=3584,1,1,0.0107,0.0106,0.0105,0.0194,0.0106,0.0106,1.02,0.55,1,1,-0.93,84.76,0.00,0.541237
matrix_copy,autotune,bf16,N=3840,1,1,0.012,0.012,0.0118,0.0217,0.0114,0.0115,1.01,0.55,1.05,1.04,0.00,83.90,0.88,0.543779
matrix_copy,autotune,bf16,N=4096,1,1,0.0134,0.0133,0.0132,0.0236,0.0133,0.0126,1.01,0.57,1,1.06,-0.75,78.79,-5.26,0.559322
matrix_copy,autotune,bf16,N=4352,1,1,0.0145,0.0145,0.0145,0.0261,0.0145,0.0145,1,0.56,1,1,0.00,80.00,0.00,0.555556
matrix_copy,autotune,bf16,N=4608,1,1,0.016,0.016,0.0153,0.0278,0.0153,0.0153,1.05,0.57,1.04,1.05,0.00,81.70,0.00,0.55036
matrix_copy,autotune,bf16,N=4864,1,1,0.0176,0.0176,0.0168,0.0305,0.0168,0.0167,1.05,0.58,1.05,1.05,0.00,81.55,-0.60,0.55082
matrix_copy,autotune,bf16,N=512,1,1,0.0016,0.0017,0.0016,0.0041,0.0016,0.0017,1.02,0.4,1.02,0.99,6.25,156.25,6.25,0.390244
matrix_copy,autotune,bf16,N=5120,1,1,0.0191,0.0192,0.0188,0.0327,0.0191,0.0185,1.02,0.59,1,1.04,0.52,73.94,-3.14,0.574924
matrix_copy,autotune,bf16,N=768,1,1,0.0021,0.0021,0.002,0.0056,0.002,0.002,1.03,0.37,1.02,1.01,0.00,180.00,0.00,0.357143
matrix_copy,autotune,fp16,N=1024,1,1,0.0023,0.0023,0.0022,0.0049,0.0023,0.0023,1.01,0.46,0.99,1.01,0.00,122.73,0.00,0.44898
matrix_copy,autotune,fp16,N=1280,1,1,0.0026,0.0026,0.0025,0.0055,0.0024,0.0025,1.04,0.46,1.06,1.03,0.00,120.00,4.17,0.454545
matrix_copy,autotune,fp16,N=1536,1,1,0.003,0.0029,0.0029,0.0062,0.0029,0.0029,1.04,0.47,1.02,1.01,-3.33,113.79,0.00,0.467742
matrix_copy,autotune,fp16,N=1792,1,1,0.0034,0.0035,0.0031,0.0075,0.0034,0.0034,1.1,0.47,1.01,1.03,2.94,141.94,0.00,0.413333
matrix_copy,autotune,fp16,N=2048,1,1,0.004,0.0044,0.0038,0.0091,0.0038,0.0042,1.05,0.49,1.05,1.04,10.00,139.47,10.53,0.417582
matrix_copy,autotune,fp16,N=2304,1,1,0.0048,0.0047,0.0058,0.0103,0.0048,0.0044,0.83,0.46,1.01,1.07,-2.08,77.59,-8.33,0.563107
matrix_copy,autotune,fp16,N=256,1,1,0.0015,0.0015,0.0014,0.0038,0.0014,0.0016,1.06,0.39,1.05,0.95,0.00,171.43,14.29,0.368421
matrix_copy,autotune,fp16,N=2560,1,1,0.006,0.0059,0.0054,0.0121,0.006,0.0055,1.12,0.49,1,1.08,-1.67,124.07,-8.33,0.446281
matrix_copy,autotune,fp16,N=2816,1,1,0.0068,0.0071,0.006,0.0145,0.0061,0.0062,1.13,0.49,1.11,1.14,4.41,141.67,1.64,0.413793
matrix_copy,autotune,fp16,N=3072,1,1,0.0082,0.0083,0.0082,0.0164,0.0082,0.0083,1.01,0.51,1,1,1.22,100.00,1.22,0.5
matrix_copy,autotune,fp16,N=3328,1,1,0.0095,0.0095,0.009,0.018,0.009,0.009,1.05,0.53,1.05,1.05,0.00,100.00,0.00,0.5
matrix_copy,autotune,fp16,N=3584,1,1,0.0107,0.0106,0.0105,0.0193,0.0106,0.0105,1.01,0.55,1,1,-0.93,83.81,-0.94,0.544041
matrix_copy,autotune,fp16,N=3840,1,1,0.0119,0.0119,0.0118,0.0218,0.0114,0.0114,1,0.55,1.04,1.04,0.00,84.75,0.00,0.541284
matrix_copy,autotune,fp16,N=4096,1,1,0.0131,0.0132,0.0127,0.0236,0.0131,0.0126,1.03,0.56,1,1.04,0.76,85.83,-3.82,0.538136
matrix_copy,autotune,fp16,N=4352,1,1,0.0146,0.0145,0.0146,0.0258,0.0145,0.0144,1,0.56,1,1,-0.68,76.71,-0.69,0.565891
matrix_copy,autotune,fp16,N=4608,1,1,0.0161,0.016,0.0154,0.0278,0.0153,0.0153,1.05,0.58,1.05,1.05,-0.62,80.52,0.00,0.553957
matrix_copy,autotune,fp16,N=4864,1,1,0.0176,0.0176,0.0168,0.0304,0.0168,0.0168,1.05,0.58,1.05,1.05,0.00,80.95,0.00,0.552632
matrix_copy,autotune,fp16,N=512,1,1,0.0017,0.0017,0.0016,0.0043,0.0016,0.0017,1.04,0.39,1.05,0.97,0.00,168.75,6.25,0.372093
matrix_copy,autotune,fp16,N=5120,1,1,0.0193,0.0192,0.0191,0.0327,0.0193,0.0183,1.01,0.59,1,1.05,-0.52,71.20,-5.18,0.584098
matrix_copy,autotune,fp16,N=768,1,1,0.0021,0.0021,0.002,0.0056,0.002,0.002,1.05,0.38,1.03,1.03,0.00,180.00,0.00,0.357143
matrix_copy,autotune,fp32,N=1024,1,1,0.0026,0.0026,0.0025,0.0051,0.0026,0.0027,1.01,0.51,0.97,0.98,0.00,104.00,3.85,0.490196
matrix_copy,autotune,fp32,N=1280,1,1,0.0034,0.0037,0.0033,0.0063,0.0048,0.0035,1.01,0.58,0.7,1.03,8.82,90.91,-27.08,0.52381
matrix_copy,autotune,fp32,N=1536,1,1,0.0043,0.0044,0.0042,0.0072,0.0043,0.0044,1.02,0.61,1,0.99,2.33,71.43,2.33,0.583333
matrix_copy,autotune,fp32,N=1792,1,1,0.0052,0.0056,0.0055,0.0091,0.0052,0.0053,0.93,0.62,1,1.06,7.69,65.45,1.92,0.604396
matrix_copy,autotune,fp32,N=2048,1,1,0.007,0.0073,0.0073,0.0112,0.0088,0.0069,0.96,0.65,0.8,1.05,4.29,53.42,-21.59,0.651786
matrix_copy,autotune,fp32,N=2304,1,1,0.0087,0.0088,0.0082,0.0137,0.0088,0.0085,1.07,0.64,0.99,1.04,1.15,67.07,-3.41,0.59854
matrix_copy,autotune,fp32,N=256,1,1,0.0015,0.0015,0.0015,0.0039,0.0015,0.0017,1.03,0.4,1,0.92,0.00,160.00,13.33,0.384615
matrix_copy,autotune,fp32,N=2560,1,1,0.0105,0.0105,0.0106,0.0159,0.0106,0.0106,0.99,0.66,0.99,0.99,0.00,50.00,0.00,0.666667
matrix_copy,autotune,fp32,N=2816,1,1,0.0122,0.0122,0.0127,0.0184,0.012,0.0121,0.97,0.66,1.02,1.01,0.00,44.88,0.83,0.690217
matrix_copy,autotune,fp32,N=3072,1,1,0.014,0.0141,0.0146,0.02,0.014,0.0139,0.96,0.71,1,1.01,0.71,36.99,-0.71,0.73
matrix_copy,autotune,fp32,N=3328,1,1,0.016,0.0158,0.0167,0.0222,0.0159,0.0203,0.96,0.71,1,0.78,-1.25,32.93,27.67,0.752252
matrix_copy,autotune,fp32,N=3584,1,1,0.0181,0.0179,0.019,0.0252,0.018,0.018,0.95,0.71,1,0.99,-1.10,32.63,0.00,0.753968
matrix_copy,autotune,fp32,N=3840,1,1,0.0202,0.0202,0.0212,0.028,0.0203,0.0203,0.95,0.72,1,0.99,0.00,32.08,0.00,0.757143
matrix_copy,autotune,fp32,N=4096,1,1,0.0226,0.0225,0.0225,0.0299,0.0226,0.0227,1,0.75,1,0.99,-0.44,32.89,0.44,0.752508
matrix_copy,autotune,fp32,N=4352,1,1,0.025,0.025,0.025,0.0334,0.0251,0.0251,1,0.75,1,1,0.00,33.60,0.00,0.748503
matrix_copy,autotune,fp32,N=4608,1,1,0.0276,0.0276,0.0276,0.0364,0.0279,0.028,1,0.76,0.99,0.99,0.00,31.88,0.36,0.758242
matrix_copy,autotune,fp32,N=4864,1,1,0.0304,0.0305,0.0305,0.0396,0.0308,0.0376,1,0.77,0.99,0.81,0.33,29.84,22.08,0.770202
matrix_copy,autotune,fp32,N=512,1,1,0.0021,0.002,0.002,0.0044,0.002,0.002,1.03,0.47,1.02,1.01,-4.76,120.00,0.00,0.454545
matrix_copy,autotune,fp32,N=5120,1,1,0.0334,0.0335,0.0358,0.043,0.0336,0.0338,0.93,0.78,0.99,0.99,0.30,20.11,0.60,0.832558
matrix_copy,autotune,fp32,N=768,1,1,0.0023,0.0023,0.0023,0.0049,0.0023,0.0023,1.02,0.47,1.01,1.01,0.00,113.04,0.00,0.469388
matrix_copy,autotune,int8,N=1024,1,1,0.002,0.0021,0.0019,0.0047,0.0018,0.002,1.04,0.45,1.11,1.04,5.00,147.37,11.11,0.404255
matrix_copy,autotune,int8,N=1280,1,1,0.0023,0.0022,0.0022,0.0052,0.0021,0.002,1.08,0.42,1.11,1.07,-4.35,136.36,-4.76,0.423077
matrix_copy,autotune,int8,N=1536,1,1,0.0026,0.0025,0.0024,0.0057,0.0024,0.0022,1.08,0.44,1.08,1.14,-3.85,137.50,-8.33,0.421053
matrix_copy,autotune,int8,N=1792,1,1,0.003,0.003,0.0029,0.0071,0.0029,0.0025,1.03,0.42,1.01,1.17,0.00,144.83,-13.79,0.408451
matrix_copy,autotune,int8,N=2048,1,1,0.0036,0.0035,0.0034,0.0081,0.0028,0.0028,1.06,0.43,1.28,1.27,-2.78,138.24,0.00,0.419753
matrix_copy,autotune,int8,N=2304,1,1,0.004,0.0042,0.0029,0.0093,0.004,0.0031,1.38,0.45,1,1.34,5.00,220.69,-22.50,0.311828
matrix_copy,autotune,int8,N=256,1,1,0.0014,0.0014,0.0013,0.0037,0.0014,0.0014,1.04,0.37,1.02,1.02,0.00,184.62,0.00,0.351351
matrix_copy,autotune,int8,N=2560,1,1,0.0047,0.005,0.0032,0.0106,0.0047,0.0036,1.47,0.47,1.02,1.39,6.38,231.25,-23.40,0.301887
matrix_copy,autotune,int8,N=2816,1,1,0.0055,0.0057,0.0037,0.0124,0.0038,0.0041,1.49,0.46,1.46,1.4,3.64,235.14,7.89,0.298387
matrix_copy,autotune,int8,N=3072,1,1,0.0062,0.0065,0.0052,0.0142,0.0063,0.0064,1.21,0.46,1,1.01,4.84,173.08,1.59,0.366197
matrix_copy,autotune,int8,N=3328,1,1,0.0072,0.0073,0.0049,0.0153,0.0051,0.0046,1.46,0.48,1.42,1.59,1.39,212.24,-9.80,0.320261
matrix_copy,autotune,int8,N=3584,1,1,0.0082,0.0084,0.0056,0.0167,0.0081,0.0084,1.45,0.5,1.01,1,2.44,198.21,3.70,0.335329
matrix_copy,autotune,int8,N=3840,1,1,0.0092,0.0095,0.0059,0.0184,0.0064,0.0066,1.55,0.52,1.43,1.45,3.26,211.86,3.12,0.320652
matrix_copy,autotune,int8,N=4096,1,1,0.0104,0.0104,0.0071,0.0198,0.0104,0.0073,1.46,0.53,1,1.43,0.00,178.87,-29.81,0.358586
matrix_copy,autotune,int8,N=4352,1,1,0.0116,0.0117,0.008,0.0217,0.0116,0.0117,1.46,0.54,1,1,0.86,171.25,0.86,0.368664
matrix_copy,autotune,int8,N=4608,1,1,0.0128,0.013,0.0086,0.0236,0.0091,0.0092,1.49,0.55,1.41,1.41,1.56,174.42,1.10,0.364407
matrix_copy,autotune,int8,N=4864,1,1,0.014,0.0142,0.01,0.0261,0.01,0.0095,1.41,0.54,1.4,1.49,1.43,161.00,-5.00,0.383142
matrix_copy,autotune,int8,N=512,1,1,0.0016,0.0016,0.0015,0.0039,0.0015,0.0015,1.05,0.4,1.02,1.03,0.00,160.00,0.00,0.384615
matrix_copy,autotune,int8,N=5120,1,1,0.0153,0.0154,0.0108,0.028,0.0153,0.0104,1.42,0.55,1,1.49,0.65,159.26,-32.03,0.385714
matrix_copy,autotune,int8,N=768,1,1,0.0019,0.0019,0.0018,0.0041,0.0018,0.0018,1.06,0.47,1.04,1.04,0.00,127.78,0.00,0.439024
matrix_transpose,default,bf16,n=1024,1,1,0.0204,0.0206,0.0039,0.0102,0.0044,0.0043,5.2,2.01,4.67,4.76,0.98,161.54,-2.27,0.382353
matrix_transpose,default,bf16,n=10240,1,1,0.1811,0.1812,0.0289,0.0633,0.029,0.0288,6.26,2.86,6.26,6.3,0.06,119.03,-0.69,0.456556
matrix_transpose,default,bf16,n=11264,1,1,0.1863,0.1864,0.0317,0.0688,0.0318,0.0321,5.88,2.71,5.85,5.8,0.05,117.03,0.94,0.460756
matrix_transpose,default,bf16,n=12288,1,1,0.2103,0.2104,0.0344,0.0748,0.0344,0.0345,6.12,2.81,6.11,6.1,0.05,117.44,0.29,0.459893
matrix_transpose,default,bf16,n=13312,1,1,0.2224,0.2227,0.0368,0.0801,0.0366,0.0369,6.04,2.78,6.07,6.03,0.13,117.66,0.82,0.459426
matrix_transpose,default,bf16,n=14336,1,1,0.2381,0.238,0.0393,0.0859,0.0391,0.0391,6.05,2.77,6.1,6.08,-0.04,118.58,0.00,0.457509
matrix_transpose,default,bf16,n=15360,1,1,0.2611,0.2611,0.0425,0.0912,0.042,0.0416,6.14,2.86,6.22,6.27,0.00,114.59,-0.95,0.466009
matrix_transpose,default,bf16,n=16384,1,1,0.265,0.2648,0.0446,0.0969,0.0443,0.0442,5.94,2.73,5.98,5.99,-0.08,117.26,-0.23,0.460268
matrix_transpose,default,bf16,n=17408,1,1,0.2978,0.2981,0.0472,0.1025,0.0467,0.0465,6.31,2.91,6.38,6.41,0.10,117.16,-0.43,0.460488
matrix_transpose,default,bf16,n=18432,1,1,0.3043,0.3045,0.05,0.1082,0.0494,0.0494,6.09,2.81,6.16,6.17,0.07,116.40,0.00,0.462107
matrix_transpose,default,bf16,n=19456,1,1,0.324,0.324,0.0528,0.1137,0.0519,0.0522,6.13,2.85,6.24,6.21,0.00,115.34,0.58,0.46438
matrix_transpose,default,bf16,n=2048,1,1,0.037,0.037,0.0072,0.0157,0.0078,0.0077,5.14,2.35,4.74,4.78,0.00,118.06,-1.28,0.458599
matrix_transpose,default,bf16,n=20480,1,1,0.3566,0.3567,0.0557,0.1194,0.0551,0.0543,6.4,2.99,6.47,6.56,0.03,114.36,-1.45,0.466499
matrix_transpose,default,bf16,n=3072,1,1,0.0556,0.0557,0.0103,0.0233,0.0107,0.0106,5.4,2.39,5.21,5.25,0.18,126.21,-0.93,0.44206
matrix_transpose,default,bf16,n=4096,1,1,0.07,0.0699,0.0134,0.0282,0.0137,0.0134,5.22,2.48,5.11,5.21,-0.14,110.45,-2.19,0.475177
matrix_transpose,default,bf16,n=5120,1,1,0.0917,0.0918,0.0158,0.0351,0.0159,0.016,5.82,2.62,5.76,5.74,0.11,122.15,0.63,0.450142
matrix_transpose,default,bf16,n=6144,1,1,0.1066,0.1067,0.0184,0.04,0.0185,0.0185,5.81,2.67,5.77,5.75,0.09,117.39,0.00,0.46
matrix_transpose,default,bf16,n=7168,1,1,0.1229,0.123,0.0212,0.0467,0.0214,0.0211,5.8,2.63,5.74,5.82,0.08,120.28,-1.40,0.453961
matrix_transpose,default,bf16,n=8192,1,1,0.1351,0.1351,0.0237,0.0517,0.024,0.024,5.7,2.61,5.64,5.63,0.00,118.14,0.00,0.458414
matrix_transpose,default,bf16,n=9216,1,1,0.1552,0.1552,0.0266,0.0577,0.0267,0.0267,5.82,2.69,5.82,5.81,0.00,116.92,0.00,0.461005
matrix_transpose,default,fp16,n=1024,1,1,0.0203,0.0206,0.0037,0.0103,0.004,0.004,5.41,2,5.02,5.08,1.48,178.38,0.00,0.359223
matrix_transpose,default,fp16,n=10240,1,1,0.181,0.181,0.029,0.0634,0.0289,0.0289,6.25,2.85,6.26,6.27,0.00,118.62,0.00,0.457413
matrix_transpose,default,fp16,n=11264,1,1,0.1863,0.1863,0.0321,0.0688,0.0321,0.032,5.81,2.71,5.8,5.82,0.00,114.33,-0.31,0.46657
matrix_transpose,default,fp16,n=12288,1,1,0.2103,0.2103,0.034,0.0747,0.0339,0.0341,6.19,2.82,6.21,6.17,0.00,119.71,0.59,0.455154
matrix_transpose,default,fp16,n=13312,1,1,0.2215,0.222,0.0368,0.0801,0.0366,0.0368,6.02,2.77,6.04,6.04,0.23,117.66,0.55,0.459426
matrix_transpose,default,fp16,n=14336,1,1,0.238,0.238,0.0393,0.086,0.0391,0.0392,6.06,2.77,6.09,6.07,0.00,118.83,0.26,0.456977
matrix_transpose,default,fp16,n=15360,1,1,0.2612,0.2613,0.0422,0.0912,0.0418,0.0418,6.19,2.87,6.25,6.26,0.04,116.11,0.00,0.462719
matrix_transpose,default,fp16,n=16384,1,1,0.2647,0.2645,0.0446,0.097,0.0441,0.0444,5.94,2.73,6,5.96,-0.08,117.49,0.68,0.459794
matrix_transpose,default,fp16,n=17408,1,1,0.2982,0.2981,0.0473,0.1024,0.0467,0.0467,6.31,2.91,6.39,6.39,-0.03,116.49,0.00,0.461914
matrix_transpose,default,fp16,n=18432,1,1,0.3044,0.3044,0.0504,0.1082,0.05,0.05,6.03,2.81,6.09,6.09,0.00,114.68,0.00,0.465804
matrix_transpose,default,fp16,n=19456,1,1,0.324,0.3241,0.0528,0.1137,0.0521,0.052,6.14,2.85,6.22,6.24,0.03,115.34,-0.19,0.46438
matrix_transpose,default,fp16,n=2048,1,1,0.0368,0.0369,0.007,0.0159,0.0076,0.0077,5.26,2.33,4.86,4.79,0.27,127.14,1.32,0.440252
matrix_transpose,default,fp16,n=20480,1,1,0.3564,0.3568,0.0555,0.1194,0.0548,0.0546,6.42,2.99,6.5,6.53,0.11,115.14,-0.36,0.464824
matrix_transpose,default,fp16,n=3072,1,1,0.0556,0.0557,0.0103,0.0233,0.0107,0.0106,5.4,2.38,5.2,5.27,0.18,126.21,-0.93,0.44206
matrix_transpose,default,fp16,n=4096,1,1,0.07,0.0699,0.0131,0.0282,0.0133,0.0139,5.33,2.47,5.26,5.02,-0.14,115.27,4.51,0.464539
matrix_transpose,default,fp16,n=5120,1,1,0.0918,0.0918,0.0157,0.035,0.0159,0.016,5.84,2.62,5.77,5.73,0.00,122.93,0.63,0.448571
matrix_transpose,default,fp16,n=6144,1,1,0.1066,0.1067,0.0184,0.0399,0.0186,0.0187,5.79,2.67,5.72,5.69,0.09,116.85,0.54,0.461153
matrix_transpose,default,fp16,n=7168,1,1,0.123,0.1229,0.021,0.0467,0.021,0.0212,5.85,2.63,5.85,5.8,-0.08,122.38,0.95,0.449679
matrix_transpose,default,fp16,n=8192,1,1,0.1349,0.1349,0.0238,0.0518,0.024,0.0241,5.66,2.6,5.62,5.59,0.00,117.65,0.42,0.459459
matrix_transpose,default,fp16,n=9216,1,1,0.1551,0.155,0.0266,0.0577,0.0267,0.0266,5.83,2.69,5.8,5.83,-0.06,116.92,-0.37,0.461005
matrix_transpose,default,fp32,n=1024,1,1,0.0213,0.0212,0.0076,0.0123,0.0071,0.0072,2.8,1.72,2.98,2.96,-0.47,61.84,1.41,0.617886
matrix_transpose,default,fp32,n=10240,1,1,0.1983,0.1982,0.0629,0.0746,0.0537,0.0538,3.16,2.66,3.7,3.69,-0.05,18.60,0.19,0.843164
matrix_transpose,default,fp32,n=11264,1,1,0.2087,0.2095,0.0681,0.0815,0.0587,0.0588,3.07,2.57,3.56,3.56,0.38,19.68,0.17,0.835583
matrix_transpose,default,fp32,n=12288,1,1,0.2301,0.2308,0.074,0.0879,0.0637,0.0638,3.11,2.63,3.61,3.62,0.30,18.78,0.16,0.841866
matrix_transpose,default,fp32,n=13312,1,1,0.2436,0.2443,0.0794,0.0946,0.0689,0.0688,3.07,2.58,3.53,3.55,0.29,19.14,-0.15,0.839323
matrix_transpose,default,fp32,n=14336,1,1,0.2597,0.2604,0.0851,0.1011,0.0741,0.0741,3.05,2.58,3.51,3.52,0.27,18.80,0.00,0.841741
matrix_transpose,default,fp32,n=15360,1,1,0.2889,0.2898,0.0921,0.1079,0.0803,0.0799,3.14,2.69,3.6,3.63,0.31,17.16,-0.50,0.853568
matrix_transpose,default,fp32,n=16384,1,1,0.294,0.2952,0.0984,0.1145,0.0911,0.0852,2.99,2.58,3.23,3.47,0.41,16.36,-6.48,0.859389
matrix_transpose,default,fp32,n=17408,1,1,0.3289,0.3287,0.1038,0.1212,0.0889,0.0889,3.17,2.71,3.7,3.7,-0.06,16.76,0.00,0.856436
matrix_transpose,default,fp32,n=18432,1,1,0.3357,0.3362,0.1085,0.1277,0.094,0.0942,3.09,2.63,3.57,3.57,0.15,17.70,0.21,0.849648
matrix_transpose,default,fp32,n=19456,1,1,0.3574,0.3584,0.1142,0.1343,0.099,0.0988,3.13,2.67,3.61,3.63,0.28,17.60,-0.20,0.850335
matrix_transpose,default,fp32,n=2048,1,1,0.0402,0.0402,0.0148,0.0208,0.0129,0.0132,2.72,1.93,3.11,3.05,0.00,40.54,2.33,0.711538
matrix_transpose,default,fp32,n=20480,1,1,0.3871,0.3901,0.1219,0.141,0.1043,0.104,3.18,2.77,3.71,3.75,0.77,15.67,-0.29,0.864539
